Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19
19726571,QR,ORD,8102,00:00.0,ORD,DOH,3,640,640,0,E,55:30.8,10880354|157|19726571|E,14470655,0,55:30.8,agi_bideveloper2,INSERT
30878794,QR,ORD,8102,00:00.0,ORD,DOH,3,81,81,0,E,55:30.8,10880356|157|30878794|E,14470656,0,55:30.8,agi_bideveloper2,INSERT
2103662,QR,ORD,8102,00:00.0,ORD,DOH,1,142,142,0,E,55:30.8,10880357|157|02103662|E,14470657,0,55:30.8,agi_bideveloper2,INSERT
37029834,YP,SFO,9607,00:00.0,SFO,LAX,2,614,614,0,E,55:30.8,10880491|350|37029834|E,14470658,0,55:30.8,agi_bideveloper2,INSERT
37029834,YP,LAX,9607,00:00.0,SFO,LAX,0,0,0,0,I,55:30.8,10880491|350|37029834|I-Import,14470659,0,55:30.8,agi_bideveloper2,INSERT
50002116,YP,SFO,9607,00:00.0,SFO,LAX,1,183.5,183.5,0,E,55:30.8,10880493|350|50002116|E,14470660,0,55:30.8,agi_bideveloper2,INSERT
50002116,YP,LAX,9607,00:00.0,SFO,LAX,0,0,0,0,I,55:30.8,10880493|350|50002116|I-Import,14470661,0,55:30.8,agi_bideveloper2,INSERT
3007793,OZ,SFO,283,00:00.0,SFO,ICN,2,880,880,0,E,55:30.8,10888646|988|03007793|E,14470699,0,55:30.8,agi_bideveloper2,INSERT
83374093,TK,IST,206,00:00.0,DTW,IST,0,0,0,0,I,55:30.8,10875869|235|83374093|T-Import,14470700,0,55:30.8,agi_bideveloper2,INSERT
83374944,TK,IST,206,00:00.0,DTW,IST,2,532,0,0,I,55:30.8,10875870|235|83374944|T-Import,14470701,0,55:30.8,agi_bideveloper2,INSERT
83374955,TK,IST,206,00:00.0,DTW,IST,0,0,0,0,I,55:30.8,10875871|235|83374955|T-Import,14470702,0,55:30.8,agi_bideveloper2,INSERT
83391114,TK,IST,206,00:00.0,DTW,IST,0,0,0,0,I,55:30.8,10875873|235|83391114|T-Import,14470703,0,55:30.8,agi_bideveloper2,INSERT
83575100,TK,IST,206,00:00.0,DTW,IST,0,0,0,0,I,55:30.8,10875878|235|83575100|T-Import,14470704,0,55:30.8,agi_bideveloper2,INSERT
35420033,TK,IST,186,00:00.0,ORD,IST,0,0,0,0,I,55:30.8,10879625|235|35420033|T-Import,14470705,0,55:30.8,agi_bideveloper2,INSERT
4716622,QR,ORD,8102,00:00.0,ORD,AMS,2,773.7,773.7,0,E,55:30.8,10879628|157|04716622|E,14470706,0,55:30.8,agi_bideveloper2,INSERT
4716622,QR,AMS,8102,00:00.0,ORD,AMS,0,0,0,0,I,55:30.8,10879628|157|04716622|I-Import,14470707,0,55:30.8,agi_bideveloper2,INSERT
83455190,TK,IST,2,00:00.0,JFK,IST,0,0,0,0,I,55:30.8,10882136|235|83455190|I-Import,14470708,0,55:30.8,agi_bideveloper2,INSERT
87686513,TK,JFK,12,00:00.0,JFK,IST,1,209,209,0,E,55:30.8,10882188|235|87686513|E,14470709,0,55:30.8,agi_bideveloper2,INSERT
3107580,OZ,SFO,283,00:00.0,SFO,ICN,3,2600,2600,0,E,55:30.8,10888638|988|03107580|E,14470691,0,55:30.8,agi_bideveloper2,INSERT
3114963,OZ,SFO,283,00:00.0,SFO,ICN,4,640,640,0,E,55:30.8,10888639|988|03114963|E,14470692,0,55:30.8,agi_bideveloper2,INSERT
3007793,OZ,SFO,283,00:00.0,SFO,ICN,3,2020,2020,0,E,55:30.8,10888640|988|03007793|E,14470693,0,55:30.8,agi_bideveloper2,INSERT
3101711,OZ,SFO,283,00:00.0,SFO,ICN,6,87,87,0,E,55:30.8,10888641|988|03101711|E,14470694,0,55:30.8,agi_bideveloper2,INSERT
3108781,OZ,SFO,283,00:00.0,SFO,ICN,2,741,741,0,E,55:30.8,10888642|988|03108781|E,14470695,0,55:30.8,agi_bideveloper2,INSERT
3101733,OZ,SFO,283,00:00.0,SFO,ICN,1,96,96,0,E,55:30.8,10888643|988|03101733|E,14470696,0,55:30.8,agi_bideveloper2,INSERT
3007793,OZ,SFO,283,00:00.0,SFO,ICN,1,952,952,0,E,55:30.8,10888644|988|03007793|E,14470697,0,55:30.8,agi_bideveloper2,INSERT
3114963,OZ,SFO,283,00:00.0,SFO,ICN,2,320,320,0,E,55:30.8,10888645|988|03114963|E,14470698,0,55:30.8,agi_bideveloper2,INSERT
87686513,TK,IST,12,00:00.0,JFK,IST,0,0,0,0,I,55:30.8,10882188|235|87686513|I-Import,14470710,0,55:30.8,agi_bideveloper2,INSERT
5069610,OZ,SFO,284,00:00.0,ICN,SFO,2,1291,0,0,I,55:30.8,10882284|988|05069610|I-Import,14470711,0,55:30.8,agi_bideveloper2,INSERT
4701270,OZ,SFO,284,00:00.0,ICN,SFO,3,644,0,0,I,55:30.8,10882285|988|04701270|I-Import,14470712,0,55:30.8,agi_bideveloper2,INSERT
4701270,OZ,SFO,284,00:00.0,ICN,SFO,1,214,3121.5,0,I,55:30.8,10882286|988|04701270|I-Import,14470713,0,55:30.8,agi_bideveloper2,INSERT
86885573,OZ,SFO,284,00:00.0,ICN,SFO,10,99.5,0,0,I,55:30.8,10882287|988|86885573|I-Import,14470714,0,55:30.8,agi_bideveloper2,INSERT
4712901,OZ,SFO,284,00:00.0,ICN,SFO,1,15,0,0,I,55:30.8,10882288|988|04712901|I-Import,14470715,0,55:30.8,agi_bideveloper2,INSERT
71691325,TK,IST,12,00:00.0,JFK,IST,0,0,0,0,I,55:30.8,10882333|235|71691325|T-Import,14470716,0,55:30.8,agi_bideveloper2,INSERT
81961762,TK,JFK,12,00:00.0,JFK,IST,2,536,536,0,E,55:30.8,10882339|235|81961762|E,14470717,0,55:30.8,agi_bideveloper2,INSERT
81961762,TK,IST,12,00:00.0,JFK,IST,0,0,0,0,I,55:30.8,10882339|235|81961762|T-Import,14470718,0,55:30.8,agi_bideveloper2,INSERT
81962101,TK,IST,4,00:00.0,JFK,IST,0,0,0,0,I,55:30.8,10882343|235|81962101|T-Import,14470719,0,55:30.8,agi_bideveloper2,INSERT
83427665,TK,IST,2,00:00.0,JFK,IST,0,0,0,0,I,55:30.8,10882372|235|83427665|T-Import,14470720,0,55:30.8,agi_bideveloper2,INSERT
87647534,TK,IST,4,00:00.0,JFK,IST,0,0,0,0,I,55:30.8,10882376|235|87647534|T-Import,14470721,0,55:30.8,agi_bideveloper2,INSERT
82526861,TK,IST,78,00:00.0,MIA,IST,2,271,0,0,I,55:30.8,10882456|235|82526861|T-Import,14470722,0,55:30.8,agi_bideveloper2,INSERT
28965753,KE,SFO,213,00:00.0,ICN,SFO,99,1896,6351.3,0,I,55:30.8,10883024|180|28965753|I-Import,14470723,0,55:30.8,agi_bideveloper2,INSERT
27960693,KE,SFO,213,00:00.0,ICN,SFO,48,556.8,0,0,I,55:30.8,10883025|180|27960693|I-Import,14470724,0,55:30.8,agi_bideveloper2,INSERT
41582435,KE,SFO,213,00:00.0,ICN,SFO,29,799.9,0,0,I,55:30.8,10883026|180|41582435|I-Import,14470725,0,55:30.8,agi_bideveloper2,INSERT
41582656,KE,SFO,213,00:00.0,ICN,SFO,4,107.3,0,0,I,55:30.8,10883027|180|41582656|I-Import,14470726,0,55:30.8,agi_bideveloper2,INSERT
41721665,KE,SFO,213,00:00.0,ICN,SFO,139,2991.3,0,0,I,55:30.8,10883028|180|41721665|I-Import,14470727,0,55:30.8,agi_bideveloper2,INSERT
24176655,DL,JFK,5765,00:00.0,JFK,BOS,6,100.7,100.7,0,E,55:30.8,10883058|006|24176655|E,14470728,0,55:30.8,agi_bideveloper2,INSERT
83374340,TK,IST,186,00:00.0,ORD,IST,0,0,0,0,I,55:30.8,10883340|235|83374340|T-Import,14470729,0,55:30.8,agi_bideveloper2,INSERT
4725265,QR,ORD,8102,00:00.0,ORD,DOH,1,1082,1082,0,E,55:30.8,10883377|157|04725265|E,14470730,0,55:30.8,agi_bideveloper2,INSERT
54093616,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883396|081|54093616|I-Import,14470731,0,55:30.8,agi_bideveloper2,INSERT
59708854,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883397|081|59708854|I-Import,14470732,0,55:30.8,agi_bideveloper2,INSERT
59708865,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883398|081|59708865|I-Import,14470733,0,55:30.8,agi_bideveloper2,INSERT
59708876,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883399|081|59708876|I-Import,14470734,0,55:30.8,agi_bideveloper2,INSERT
59708880,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883400|081|59708880|I-Import,14470735,0,55:30.8,agi_bideveloper2,INSERT
59680902,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883401|081|59680902|I-Import,14470736,0,55:30.8,agi_bideveloper2,INSERT
59680913,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883402|081|59680913|I-Import,14470737,0,55:30.8,agi_bideveloper2,INSERT
59680913,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883403|081|59680913|I-Import,14470738,0,55:30.8,agi_bideveloper2,INSERT
59680935,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883404|081|59680935|I-Import,14470739,0,55:30.8,agi_bideveloper2,INSERT
59680950,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883405|081|59680950|I-Import,14470740,0,55:30.8,agi_bideveloper2,INSERT
54619692,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883406|081|54619692|I-Import,14470741,0,55:30.8,agi_bideveloper2,INSERT
54619703,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883407|081|54619703|I-Import,14470742,0,55:30.8,agi_bideveloper2,INSERT
59708876,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883415|081|59708876|I-Import,14470750,0,55:30.8,agi_bideveloper2,INSERT
59708891,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883416|081|59708891|I-Import,14470751,0,55:30.8,agi_bideveloper2,INSERT
54093572,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883417|081|54093572|T-Import,14470752,0,55:30.8,agi_bideveloper2,INSERT
54093583,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883418|081|54093583|T-Import,14470753,0,55:30.8,agi_bideveloper2,INSERT
54093616,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883419|081|54093616|I-Import,14470754,0,55:30.8,agi_bideveloper2,INSERT
59347540,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883420|081|59347540|I-Import,14470755,0,55:30.8,agi_bideveloper2,INSERT
41915333,KE,ORD,283,00:00.0,ICN,ORD,8,204,0,0,I,55:30.8,10883428|180|41915333|I-Import,14470756,0,55:30.8,agi_bideveloper2,INSERT
41914762,KE,ORD,283,00:00.0,ICN,ORD,72,1063,0,0,I,55:30.8,10883429|180|41914762|I-Import,14470757,0,55:30.8,agi_bideveloper2,INSERT
69031981,KE,ORD,283,00:00.0,ICN,ORD,10,2815,0,0,I,55:30.8,10883430|180|69031981|I-Import,14470758,0,55:30.8,agi_bideveloper2,INSERT
28397246,KE,ORD,283,00:00.0,ICN,ORD,1,2805.5,0,0,I,55:30.8,10883431|180|28397246|I-Import,14470759,0,55:30.8,agi_bideveloper2,INSERT
29267453,KE,ORD,283,00:00.0,ICN,ORD,10,600.9,0,0,I,55:30.8,10883432|180|29267453|I-Import,14470760,0,55:30.8,agi_bideveloper2,INSERT
40037896,KE,ORD,283,00:00.0,ICN,ORD,5,458,0,0,I,55:30.8,10883433|180|40037896|I-Import,14470761,0,55:30.8,agi_bideveloper2,INSERT
40038051,KE,ORD,283,00:00.0,ICN,ORD,1,79,0,0,I,55:30.8,10883434|180|40038051|I-Import,14470762,0,55:30.8,agi_bideveloper2,INSERT
40038246,KE,ORD,283,00:00.0,ICN,ORD,3,106,0,0,I,55:30.8,10883435|180|40038246|I-Import,14470763,0,55:30.8,agi_bideveloper2,INSERT
29940654,KE,ORD,283,00:00.0,ICN,ORD,1,376,0,0,I,55:30.8,10883436|180|29940654|I-Import,14470764,0,55:30.8,agi_bideveloper2,INSERT
28680735,KE,ORD,283,00:00.0,ICN,ORD,45,577.5,0,0,I,55:30.8,10883437|180|28680735|I-Import,14470765,0,55:30.8,agi_bideveloper2,INSERT
42906603,KE,ORD,283,00:00.0,ICN,ORD,6,1542,0,0,I,55:30.8,10883438|180|42906603|I-Import,14470766,0,55:30.8,agi_bideveloper2,INSERT
42102896,KE,ORD,283,00:00.0,ICN,ORD,80,1357,0,0,I,55:30.8,10883439|180|42102896|I-Import,14470767,0,55:30.8,agi_bideveloper2,INSERT
28680621,KE,ORD,283,00:00.0,ICN,ORD,12,157.7,0,0,I,55:30.8,10883440|180|28680621|I-Import,14470768,0,55:30.8,agi_bideveloper2,INSERT
42449665,KE,ORD,283,00:00.0,ICN,ORD,7,2219.9,0,0,I,55:30.8,10883441|180|42449665|I-Import,14470769,0,55:30.8,agi_bideveloper2,INSERT
28680621,KE,ORD,283,00:00.0,ICN,ORD,79,1038,0,0,I,55:30.8,10883442|180|28680621|I-Import,14470770,0,55:30.8,agi_bideveloper2,INSERT
42906603,KE,ORD,283,00:00.0,ICN,ORD,6,1542,0,0,I,55:30.8,10883443|180|42906603|I-Import,14470771,0,55:30.8,agi_bideveloper2,INSERT
87673025,TK,IST,206,00:00.0,DTW,IST,0,0,0,0,I,55:30.8,10871968|235|87673025|I-Import,14470772,0,55:30.8,agi_bideveloper2,INSERT
67068271,DL,JFK,2286,00:00.0,JFK,ATL,1,30,30,0,E,55:30.8,10875579|006|67068271|E,14470773,0,55:30.8,agi_bideveloper2,INSERT
49908095,JL,SFO,2,00:00.0,HND,SFO,0,0,0,0,I,55:30.8,10888185|131|49908095|I-Import,14470774,0,55:30.8,agi_bideveloper2,INSERT
49627152,JL,SFO,2,00:00.0,HND,SFO,0,0,0,0,I,55:30.8,10888186|131|49627152|I-Import,14470775,0,55:30.8,agi_bideveloper2,INSERT
33856653,JL,SFO,2,00:00.0,HND,SFO,0,0,0,0,I,55:30.8,10888187|131|33856653|I-Import,14470776,0,55:30.8,agi_bideveloper2,INSERT
49711756,JL,SFO,2,00:00.0,HND,SFO,0,0,0,0,I,55:30.8,10888188|131|49711756|I-Import,14470777,0,55:30.8,agi_bideveloper2,INSERT
33856653,JL,SFO,2,00:00.0,HND,SFO,0,0,0,0,I,55:30.8,10888189|131|33856653|I-Import,14470778,0,55:30.8,agi_bideveloper2,INSERT
33856001,JL,SFO,2,00:00.0,HND,SFO,0,0,0,0,I,55:30.8,10888190|131|33856001|I-Import,14470779,0,55:30.8,agi_bideveloper2,INSERT
33856244,JL,SFO,2,00:00.0,HND,SFO,0,0,0,0,I,55:30.8,10888191|131|33856244|I-Import,14470780,0,55:30.8,agi_bideveloper2,INSERT
33856653,JL,SFO,2,00:00.0,HND,SFO,0,0,0,0,I,55:30.8,10888192|131|33856653|I-Import,14470781,0,55:30.8,agi_bideveloper2,INSERT
33454960,JL,SFO,2,00:00.0,HND,SFO,0,0,0,0,I,55:30.8,10888193|131|33454960|I-Import,14470782,0,55:30.8,agi_bideveloper2,INSERT
34472583,JL,SFO,2,00:00.0,HND,SFO,0,0,0,0,I,55:30.8,10888194|131|34472583|I-Import,14470783,0,55:30.8,agi_bideveloper2,INSERT
34472686,JL,SFO,2,00:00.0,HND,SFO,0,0,0,0,I,55:30.8,10888195|131|34472686|T-Import,14470784,0,55:30.8,agi_bideveloper2,INSERT
34138355,JL,SFO,2,00:00.0,HND,SFO,0,0,0,0,I,55:30.8,10888196|131|34138355|T-Import,14470785,0,55:30.8,agi_bideveloper2,INSERT
34138355,JL,SFO,2,00:00.0,HND,SFO,0,0,0,0,I,55:30.8,10888197|131|34138355|T-Import,14470786,0,55:30.8,agi_bideveloper2,INSERT
34472701,JL,SFO,2,00:00.0,HND,SFO,0,0,0,0,I,55:30.8,10888198|131|34472701|T-Import,14470787,0,55:30.8,agi_bideveloper2,INSERT
34139615,JL,SFO,2,00:00.0,HND,SFO,0,0,0,0,I,55:30.8,10888199|131|34139615|I-Import,14470788,0,55:30.8,agi_bideveloper2,INSERT
34472675,JL,SFO,2,00:00.0,HND,SFO,0,0,12946.1,0,I,55:30.8,10888200|131|34472675|T-Import,14470789,0,55:30.8,agi_bideveloper2,INSERT
31189373,NH,ORD,12,00:00.0,NRT,ORD,0,0,0,0,I,55:30.8,10888206|205|31189373|T-Import,14470790,0,55:30.8,agi_bideveloper2,INSERT
73418612,NH,ORD,12,00:00.0,NRT,ORD,0,0,0,0,I,55:30.8,10888207|205|73418612|I-Import,14470791,0,55:30.8,agi_bideveloper2,INSERT
61121362,NH,ORD,12,00:00.0,NRT,ORD,0,0,0,0,I,55:30.8,10888208|205|61121362|I-Import,14470792,0,55:30.8,agi_bideveloper2,INSERT
61299976,NH,ORD,12,00:00.0,NRT,ORD,0,0,0,0,I,55:30.8,10888209|205|61299976|I-Import,14470793,0,55:30.8,agi_bideveloper2,INSERT
98889055,NH,ORD,12,00:00.0,NRT,ORD,0,0,0,0,I,55:30.8,10888210|205|98889055|I-Import,14470794,0,55:30.8,agi_bideveloper2,INSERT
54619714,QF,ORD,7521,00:00.0,CKG,ORD,0,0,28878,0,I,55:30.8,10883408|081|54619714|I-Import,14470743,0,55:30.8,agi_bideveloper2,INSERT
60365502,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883409|081|60365502|I-Import,14470744,0,55:30.8,agi_bideveloper2,INSERT
54093594,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883410|081|54093594|I-Import,14470745,0,55:30.8,agi_bideveloper2,INSERT
60365491,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883411|081|60365491|I-Import,14470746,0,55:30.8,agi_bideveloper2,INSERT
60365502,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883412|081|60365502|I-Import,14470747,0,55:30.8,agi_bideveloper2,INSERT
60365701,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883413|081|60365701|I-Import,14470748,0,55:30.8,agi_bideveloper2,INSERT
59708854,QF,ORD,7521,00:00.0,CKG,ORD,0,0,0,0,I,55:30.8,10883414|081|59708854|I-Import,14470749,0,55:30.8,agi_bideveloper2,INSERT
30813521,NH,ORD,12,00:00.0,NRT,ORD,0,0,0,0,I,55:30.8,10888215|205|30813521|I-Import,14470799,0,55:30.8,agi_bideveloper2,INSERT
73280351,NH,ORD,12,00:00.0,NRT,ORD,0,0,0,0,I,55:30.8,10888216|205|73280351|T-Import,14470800,0,55:30.8,agi_bideveloper2,INSERT
61299976,NH,ORD,12,00:00.0,NRT,ORD,0,0,0,0,I,55:30.8,10888217|205|61299976|I-Import,14470801,0,55:30.8,agi_bideveloper2,INSERT
74088770,NH,ORD,12,00:00.0,NRT,ORD,0,0,0,0,I,55:30.8,10888218|205|74088770|I-Import,14470802,0,55:30.8,agi_bideveloper2,INSERT
73989823,NH,ORD,12,00:00.0,NRT,ORD,0,0,0,0,I,55:30.8,10888219|205|73989823|I-Import,14470803,0,55:30.8,agi_bideveloper2,INSERT
61298414,NH,ORD,12,00:00.0,NRT,ORD,0,0,0,0,I,55:30.8,10888220|205|61298414|I-Import,14470804,0,55:30.8,agi_bideveloper2,INSERT
73671286,NH,ORD,12,00:00.0,NRT,ORD,0,0,0,0,I,55:30.8,10888221|205|73671286|I-Import,14470805,0,55:30.8,agi_bideveloper2,INSERT
98889055,NH,ORD,12,00:00.0,NRT,ORD,0,0,0,0,I,55:30.8,10888222|205|98889055|I-Import,14470806,0,55:30.8,agi_bideveloper2,INSERT
73671286,NH,ORD,12,00:00.0,NRT,ORD,0,0,0,0,I,55:30.8,10888223|205|73671286|I-Import,14470807,0,55:30.8,agi_bideveloper2,INSERT
42102955,KE,ORD,283,00:00.0,ICN,ORD,133,1552,0,0,I,55:30.8,10883444|180|42102955|I-Import,14470808,0,55:30.8,agi_bideveloper2,INSERT
42103891,KE,ORD,283,00:00.0,ICN,ORD,91,966,0,0,I,55:30.8,10883445|180|42103891|I-Import,14470809,0,55:30.8,agi_bideveloper2,INSERT
28680735,KE,ORD,283,00:00.0,ICN,ORD,109,1398.9,0,0,I,55:30.8,10883446|180|28680735|I-Import,14470810,0,55:30.8,agi_bideveloper2,INSERT
73978870,NH,ORD,12,00:00.0,NRT,ORD,0,0,0,0,I,55:30.8,10888211|205|73978870|I-Import,14470795,0,55:30.8,agi_bideveloper2,INSERT
73774256,NH,ORD,12,00:00.0,NRT,ORD,0,0,0,0,I,55:30.8,10888212|205|73774256|T-Import,14470796,0,55:30.8,agi_bideveloper2,INSERT
61132153,NH,ORD,12,00:00.0,NRT,ORD,0,0,0,0,I,55:30.8,10888213|205|61132153|I-Import,14470797,0,55:30.8,agi_bideveloper2,INSERT
61308332,NH,ORD,12,00:00.0,NRT,ORD,0,0,17776.7,0,I,55:30.8,10888214|205|61308332|T-Import,14470798,0,55:30.8,agi_bideveloper2,INSERT
40078371,KE,ORD,283,00:00.0,ICN,ORD,1,767,0,0,I,55:30.8,10883447|180|40078371|I-Import,14470811,0,55:30.8,agi_bideveloper2,INSERT
29984986,KE,ORD,283,00:00.0,ICN,ORD,5,2011,0,0,I,55:30.8,10883448|180|29984986|I-Import,14470812,0,55:30.8,agi_bideveloper2,INSERT
29267453,KE,ORD,283,00:00.0,ICN,ORD,23,1382.1,0,0,I,55:30.8,10883449|180|29267453|I-Import,14470813,0,55:30.8,agi_bideveloper2,INSERT
42089364,KE,ORD,283,00:00.0,ICN,ORD,148,2444.6,0,0,I,55:30.8,10883450|180|42089364|I-Import,14470814,0,55:30.8,agi_bideveloper2,INSERT
42449665,KE,ORD,283,00:00.0,ICN,ORD,1,317.1,0,0,I,55:30.8,10883451|180|42449665|I-Import,14470815,0,55:30.8,agi_bideveloper2,INSERT
28680735,KE,ORD,283,00:00.0,ICN,ORD,72,924.1,0,0,I,55:30.8,10883452|180|28680735|I-Import,14470816,0,55:30.8,agi_bideveloper2,INSERT
40038224,KE,ORD,283,00:00.0,ICN,ORD,1,15,0,0,I,55:30.8,10883453|180|40038224|I-Import,14470817,0,55:30.8,agi_bideveloper2,INSERT
42553700,KE,ORD,283,00:00.0,ICN,ORD,2,180,0,0,I,55:30.8,10883454|180|42553700|I-Import,14470818,0,55:30.8,agi_bideveloper2,INSERT
83464404,TK,IST,4,00:00.0,JFK,IST,0,0,0,0,I,55:30.8,10883977|235|83464404|T-Import,14470819,0,55:30.8,agi_bideveloper2,INSERT
83578202,TK,IST,4,00:00.0,JFK,IST,0,0,0,0,I,55:30.8,10883980|235|83578202|I-Import,14470820,0,55:30.8,agi_bideveloper2,INSERT
83464426,TK,IST,4,00:00.0,JFK,IST,0,0,0,0,I,55:30.8,10883983|235|83464426|I-Import,14470821,0,55:30.8,agi_bideveloper2,INSERT
83464415,TK,IST,4,00:00.0,JFK,IST,0,0,0,0,I,55:30.8,10883984|235|83464415|T-Import,14470822,0,55:30.8,agi_bideveloper2,INSERT
83450883,TK,JFK,12,00:00.0,JFK,IST,1,2,2,0,E,55:30.8,10883988|235|83450883|E,14470823,0,55:30.8,agi_bideveloper2,INSERT
83450883,TK,IST,12,00:00.0,JFK,IST,0,0,0,0,I,55:30.8,10883988|235|83450883|T-Import,14470824,0,55:30.8,agi_bideveloper2,INSERT
82590970,TK,JFK,12,00:00.0,JFK,IST,30,500,500,0,E,55:30.8,10884152|235|82590970|E,14470825,0,55:30.8,agi_bideveloper2,INSERT
82590970,TK,IST,12,00:00.0,JFK,IST,0,0,0,0,I,55:30.8,10884152|235|82590970|I-Import,14470826,0,55:30.8,agi_bideveloper2,INSERT
94036320,5Y,ORD,8245,00:00.0,EHU,ORD,0,0,0,0,I,55:30.8,10884196|369|94036320|I-Import,14470827,0,55:30.8,agi_bideveloper2,INSERT
94040726,5Y,ORD,8245,00:00.0,EHU,ORD,0,0,0,0,I,55:30.8,10884197|369|94040726|I-Import,14470828,0,55:30.8,agi_bideveloper2,INSERT
94036213,5Y,ORD,8245,00:00.0,EHU,ORD,0,0,0,0,I,55:30.8,10884198|369|94036213|I-Import,14470829,0,55:30.8,agi_bideveloper2,INSERT
94036283,5Y,ORD,8245,00:00.0,EHU,ORD,0,0,0,0,I,55:30.8,10884199|369|94036283|I-Import,14470830,0,55:30.8,agi_bideveloper2,INSERT
94040704,5Y,ORD,8245,00:00.0,EHU,ORD,0,0,0,0,I,55:30.8,10884200|369|94040704|I-Import,14470831,0,55:30.8,agi_bideveloper2,INSERT
94036552,5Y,ORD,8245,00:00.0,EHU,ORD,0,0,0,0,I,55:30.8,10884201|369|94036552|I-Import,14470832,0,55:30.8,agi_bideveloper2,INSERT
94040715,5Y,ORD,8245,00:00.0,EHU,ORD,0,0,0,0,I,55:30.8,10884202|369|94040715|I-Import,14470833,0,55:30.8,agi_bideveloper2,INSERT
94034920,5Y,ORD,8245,00:00.0,EHU,ORD,0,0,0,0,I,55:30.8,10884203|369|94034920|I-Import,14470834,0,55:30.8,agi_bideveloper2,INSERT
94036316,5Y,ORD,8245,00:00.0,EHU,ORD,0,0,0,0,I,55:30.8,10884204|369|94036316|I-Import,14470835,0,55:30.8,agi_bideveloper2,INSERT
94036283,5Y,ORD,8245,00:00.0,EHU,ORD,0,0,0,0,I,55:30.8,10884205|369|94036283|I-Import,14470836,0,55:30.8,agi_bideveloper2,INSERT
94034065,5Y,ORD,8245,00:00.0,EHU,ORD,0,0,0,0,I,55:30.8,10884206|369|94034065|I-Import,14470837,0,55:30.8,agi_bideveloper2,INSERT
94036305,5Y,ORD,8245,00:00.0,EHU,ORD,0,0,0,0,I,55:30.8,10884207|369|94036305|I-Import,14470838,0,55:30.8,agi_bideveloper2,INSERT
94036305,5Y,ORD,8245,00:00.0,EHU,ORD,0,0,0,0,I,55:30.8,10884208|369|94036305|I-Import,14470839,0,55:30.8,agi_bideveloper2,INSERT
94036294,5Y,ORD,8245,00:00.0,EHU,ORD,0,0,0,0,I,55:30.8,10884209|369|94036294|I-Import,14470840,0,55:30.8,agi_bideveloper2,INSERT
94036261,5Y,ORD,8245,00:00.0,EHU,ORD,0,0,0,0,I,55:30.8,10884210|369|94036261|I-Import,14470841,0,55:30.8,agi_bideveloper2,INSERT
94036224,5Y,ORD,8245,00:00.0,EHU,ORD,0,0,0,0,I,55:30.8,10884211|369|94036224|I-Import,14470842,0,55:30.8,agi_bideveloper2,INSERT
94036246,5Y,ORD,8245,00:00.0,EHU,ORD,0,0,0,0,I,55:30.8,10884212|369|94036246|I-Import,14470843,0,55:30.8,agi_bideveloper2,INSERT
73774256,NH,ORD,12,00:00.0,NRT,ORD,0,0,0,0,I,55:30.8,10888224|205|73774256|T-Import,14470844,0,55:30.8,agi_bideveloper2,INSERT
30813521,NH,ORD,12,00:00.0,NRT,ORD,0,0,0,0,I,55:30.8,10888225|205|30813521|I-Import,14470845,0,55:30.8,agi_bideveloper2,INSERT
98889055,NH,ORD,12,00:00.0,NRT,ORD,0,0,0,0,I,55:30.8,10888226|205|98889055|I-Import,14470846,0,55:30.8,agi_bideveloper2,INSERT
