Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19
74764443,JL,ORD,9,00:00.0,ORD,HND,1,81,81,0,E,55:30.2,10882850|131|74764443|E,14469709,0,55:30.2,agi_bideveloper2,INSERT
15079234,7L,GYD,784,00:00.0,ORD,GYD,0,0,0,0,I,55:30.2,10884325|501|15079234|T-Import,14470198,0,55:30.2,agi_bideveloper2,INSERT
31795385,HA,SFO,11,00:00.0,SFO,HNL,44,580.6,580.6,0,E,55:30.2,10882612|173|31795385|E,14468292,0,55:30.2,agi_bideveloper2,INSERT
34472804,JL,SFO,2,00:00.0,HND,SFO,1,274,0,0,I,55:30.2,10880777|131|34472804|T-Import,14465845,0,55:30.2,agi_bideveloper2,INSERT
75294015,JL,ORD,9,00:00.0,ORD,HND,1,1357,1357,0,E,55:30.2,10882851|131|75294015|E,14469710,0,55:30.2,agi_bideveloper2,INSERT
17514464,7L,GYD,784,00:00.0,ORD,GYD,0,0,0,0,I,55:30.2,10884326|501|17514464|T-Import,14470199,0,55:30.2,agi_bideveloper2,INSERT
31842462,HA,SFO,11,00:00.0,SFO,HNL,3,59.4,59.4,0,E,55:30.2,10882613|173|31842462|E,14468293,0,55:30.2,agi_bideveloper2,INSERT
34472255,JL,SFO,2,00:00.0,HND,SFO,5,102,0,0,I,55:30.2,10880778|131|34472255|I-Import,14465846,0,55:30.2,agi_bideveloper2,INSERT
75350494,JL,ORD,9,00:00.0,ORD,HND,3,1461,1461,0,E,55:30.2,10882852|131|75350494|E,14469711,0,55:30.2,agi_bideveloper2,INSERT
75863454,VS,LHR,130,00:00.0,TPA,LHR,0,0,0,0,I,55:30.2,10886810|932|75863454|I-Import,14470200,0,55:30.2,agi_bideveloper2,INSERT
31842473,HA,SFO,11,00:00.0,SFO,HNL,8,189.1,189.1,0,E,55:30.2,10882614|173|31842473|E,14468294,0,55:30.2,agi_bideveloper2,INSERT
34472281,JL,SFO,2,00:00.0,HND,SFO,1,412,14494.9,0,I,55:30.2,10880779|131|34472281|T-Import,14465847,0,55:30.2,agi_bideveloper2,INSERT
75269460,JL,ORD,9,00:00.0,ORD,HND,2,70.7,70.7,0,E,55:30.2,10882853|131|75269460|E,14469712,0,55:30.2,agi_bideveloper2,INSERT
75991613,VS,TPA,130,00:00.0,TPA,LHR,1,139,139,0,E,55:30.2,10886811|932|75991613|E,14470201,0,55:30.2,agi_bideveloper2,INSERT
31842495,HA,SFO,11,00:00.0,SFO,HNL,2,44,44,0,E,55:30.2,10882615|173|31842495|E,14468295,0,55:30.2,agi_bideveloper2,INSERT
34138576,JL,SFO,2,00:00.0,HND,SFO,57,994,0,0,I,55:30.2,10880780|131|34138576|I-Import,14465848,0,55:30.2,agi_bideveloper2,INSERT
75314606,JL,ORD,9,00:00.0,ORD,HND,2,352,352,0,E,55:30.2,10882854|131|75314606|E,14469713,0,55:30.2,agi_bideveloper2,INSERT
31637804,TP,MIA,226,00:00.0,MIA,LIS,1,255.4,255.4,0,E,55:30.2,10886851|047|31637804|E,14470216,0,55:30.2,agi_bideveloper2,INSERT
31847760,HA,SFO,11,00:00.0,SFO,HNL,2,15.4,15.4,0,E,55:30.2,10882616|173|31847760|E,14468296,0,55:30.2,agi_bideveloper2,INSERT
34263283,JL,SFO,2,00:00.0,HND,SFO,6,3506,0,0,I,55:30.2,10880781|131|34263283|T-Import,14465849,0,55:30.2,agi_bideveloper2,INSERT
75314562,JL,ORD,9,00:00.0,ORD,HND,1,154,154,0,E,55:30.2,10882855|131|75314562|E,14469714,0,55:30.2,agi_bideveloper2,INSERT
31861756,TP,MIA,226,00:00.0,MIA,LIS,116,1489.2,1489.2,0,E,55:30.2,10886852|047|31861756|E,14470217,0,55:30.2,agi_bideveloper2,INSERT
13996986,BA,EWR,189,00:00.0,LHR,EWR,23,647.7,0,0,I,55:30.2,10883031|125|13996986|I-Import,14468297,0,55:30.2,agi_bideveloper2,INSERT
18868581,DL,JFK,157,00:00.0,ACC,JFK,0,0,0,0,I,55:30.2,10880788|006|18868581|T-Import,14465850,0,55:30.2,agi_bideveloper2,INSERT
75314584,JL,ORD,9,00:00.0,ORD,HND,1,232,232,0,E,55:30.2,10882856|131|75314584|E,14469715,0,55:30.2,agi_bideveloper2,INSERT
31983630,TP,MIA,226,00:00.0,MIA,LIS,1,65,65,0,E,55:30.2,10886853|047|31983630|E,14470218,0,55:30.2,agi_bideveloper2,INSERT
13996986,BA,EWR,189,00:00.0,LHR,EWR,6,169,0,0,I,55:30.2,10883032|125|13996986|I-Import,14468298,0,55:30.2,agi_bideveloper2,INSERT
18868393,DL,JFK,157,00:00.0,ACC,JFK,0,0,5005,0,I,55:30.2,10880789|006|18868393|I-Import,14465851,0,55:30.2,agi_bideveloper2,INSERT
75247863,JL,ORD,9,00:00.0,ORD,HND,7,491.6,491.6,0,E,55:30.2,10882857|131|75247863|E,14469716,0,55:30.2,agi_bideveloper2,INSERT
20409900,DL,JFK,262,00:00.0,JFK,CDG,6,676.3,676.3,0,E,55:30.2,10885722|006|20409900|E,14470219,0,55:30.2,agi_bideveloper2,INSERT
13996986,BA,EWR,189,00:00.0,LHR,EWR,8,225.2,0,0,I,55:30.2,10883033|125|13996986|I-Import,14468299,0,55:30.2,agi_bideveloper2,INSERT
18868570,DL,JFK,157,00:00.0,ACC,JFK,0,0,0,0,I,55:30.2,10880790|006|18868570|T-Import,14465852,0,55:30.2,agi_bideveloper2,INSERT
75311261,JL,ORD,9,00:00.0,ORD,HND,4,2225,2225,0,E,55:30.2,10882858|131|75311261|E,14469717,0,55:30.2,agi_bideveloper2,INSERT
18803444,DL,JFK,262,00:00.0,JFK,CDG,1,110,110,0,E,55:30.2,10885723|006|18803444|E,14470220,0,55:30.2,agi_bideveloper2,INSERT
13996986,BA,EWR,189,00:00.0,LHR,EWR,25,703.9,0,0,I,55:30.2,10883034|125|13996986|I-Import,14468300,0,55:30.2,agi_bideveloper2,INSERT
18868511,DL,JFK,157,00:00.0,ACC,JFK,0,0,0,0,I,55:30.2,10880791|006|18868511|T-Import,14465853,0,55:30.2,agi_bideveloper2,INSERT
67484325,DL,SLC,797,00:00.0,SLC,JFK,1,34,34,0,E,55:30.2,10882872|006|67484325|E,14469718,0,55:30.2,agi_bideveloper2,INSERT
18659701,DL,JFK,262,00:00.0,JFK,CDG,7,607.8,607.8,0,E,55:30.2,10885724|006|18659701|E,14470221,0,55:30.2,agi_bideveloper2,INSERT
13996986,BA,EWR,189,00:00.0,LHR,EWR,12,338,0,0,I,55:30.2,10883035|125|13996986|I-Import,14468301,0,55:30.2,agi_bideveloper2,INSERT
18868393,DL,JFK,157,00:00.0,ACC,JFK,0,0,0,0,I,55:30.2,10880792|006|18868393|I-Import,14465854,0,55:30.2,agi_bideveloper2,INSERT
67484325,DL,JFK,797,00:00.0,SLC,JFK,0,0,0,0,I,55:30.2,10882872|006|67484325|I-Import,14469719,0,55:30.2,agi_bideveloper2,INSERT
26285766,DL,JFK,262,00:00.0,JFK,CDG,2,376,376,0,E,55:30.2,10885725|006|26285766|E,14470222,0,55:30.2,agi_bideveloper2,INSERT
13996986,BA,EWR,189,00:00.0,LHR,EWR,8,225.3,0,0,I,55:30.2,10883036|125|13996986|I-Import,14468302,0,55:30.2,agi_bideveloper2,INSERT
43301753,AR,MIA,1304,00:00.0,EZE,MIA,195,4337,0,0,I,55:30.2,10880815|044|43301753|I-Import,14465855,0,55:30.2,agi_bideveloper2,INSERT
25525220,DL,SLC,797,00:00.0,SLC,JFK,5,651,651,0,E,55:30.2,10882873|006|25525220|E,14469720,0,55:30.2,agi_bideveloper2,INSERT
18880411,DL,JFK,262,00:00.0,JFK,CDG,1,54.4,54.4,0,E,55:30.2,10885726|006|18880411|E,14470223,0,55:30.2,agi_bideveloper2,INSERT
15309361,BA,EWR,189,00:00.0,LHR,EWR,1,496,0,0,I,55:30.2,10883037|125|15309361|I-Import,14468303,0,55:30.2,agi_bideveloper2,INSERT
43301753,AR,MIA,1304,00:00.0,EZE,MIA,200,4500,8837,0,I,55:30.2,10880816|044|43301753|I-Import,14465856,0,55:30.2,agi_bideveloper2,INSERT
25525220,DL,JFK,797,00:00.0,SLC,JFK,0,0,0,0,I,55:30.2,10882873|006|25525220|I-Import,14469721,0,55:30.2,agi_bideveloper2,INSERT
18807714,DL,JFK,262,00:00.0,JFK,CDG,2,6.8,6.8,0,E,55:30.2,10885727|006|18807714|E,14470224,0,55:30.2,agi_bideveloper2,INSERT
13996986,BA,EWR,189,00:00.0,LHR,EWR,9,253.4,4934.4,0,I,55:30.2,10883038|125|13996986|I-Import,14468304,0,55:30.2,agi_bideveloper2,INSERT
18804413,DL,JFK,169,00:00.0,BCN,JFK,0,0,0,0,I,55:30.2,10880817|006|18804413|T-Import,14465857,0,55:30.2,agi_bideveloper2,INSERT
25525220,DL,SLC,797,00:00.0,SLC,JFK,5,651,651,0,E,55:30.2,10882874|006|25525220|E,14469722,0,55:30.2,agi_bideveloper2,INSERT
67465230,DL,JFK,798,00:00.0,JFK,PHX,18,154.7,154.7,0,E,55:30.2,10885732|006|67465230|E,14470225,0,55:30.2,agi_bideveloper2,INSERT
13996986,BA,EWR,189,00:00.0,LHR,EWR,9,253.4,0,0,I,55:30.2,10883039|125|13996986|I-Import,14468305,0,55:30.2,agi_bideveloper2,INSERT
18746490,DL,JFK,169,00:00.0,BCN,JFK,0,0,0,0,I,55:30.2,10880818|006|18746490|T-Import,14465858,0,55:30.2,agi_bideveloper2,INSERT
25525220,DL,JFK,797,00:00.0,SLC,JFK,0,0,0,0,I,55:30.2,10882874|006|25525220|I-Import,14469723,0,55:30.2,agi_bideveloper2,INSERT
67432374,DL,JFK,798,00:00.0,JFK,PHX,6,58.5,58.5,0,E,55:30.2,10885733|006|67432374|E,14470226,0,55:30.2,agi_bideveloper2,INSERT
46797623,AM,MIA,412,00:00.0,MEX,MIA,227,911.4,0,0,I,55:30.2,10882037|139|46797623|I-Import,14468306,0,55:30.2,agi_bideveloper2,INSERT
18805813,DL,JFK,169,00:00.0,BCN,JFK,0,0,0,0,I,55:30.2,10880819|006|18805813|T-Import,14465859,0,55:30.2,agi_bideveloper2,INSERT
25525220,DL,SLC,797,00:00.0,SLC,JFK,5,651,651,0,E,55:30.2,10882875|006|25525220|E,14469724,0,55:30.2,agi_bideveloper2,INSERT
67354700,DL,JFK,798,00:00.0,JFK,PHX,1,22.2,22.2,0,E,55:30.2,10885734|006|67354700|E,14470227,0,55:30.2,agi_bideveloper2,INSERT
94833561,AM,MIA,412,00:00.0,MEX,MIA,1,18.2,0,0,I,55:30.2,10882038|139|94833561|I-Import,14468307,0,55:30.2,agi_bideveloper2,INSERT
20118173,DL,JFK,169,00:00.0,BCN,JFK,0,0,0,0,I,55:30.2,10880820|006|20118173|I-Import,14465860,0,55:30.2,agi_bideveloper2,INSERT
25525220,DL,JFK,797,00:00.0,SLC,JFK,0,0,0,0,I,55:30.2,10882875|006|25525220|I-Import,14469725,0,55:30.2,agi_bideveloper2,INSERT
31108711,AV,JFK,652,00:00.0,GUA,JFK,23,710,710,0,I,55:30.2,10885735|202|31108711|I-Import,14470228,0,55:30.2,agi_bideveloper2,INSERT
94833410,AM,MIA,412,00:00.0,MEX,MIA,4,68,0,0,I,55:30.2,10882039|139|94833410|I-Import,14468308,0,55:30.2,agi_bideveloper2,INSERT
20119024,DL,JFK,169,00:00.0,BCN,JFK,0,0,0,0,I,55:30.2,10880821|006|20119024|I-Import,14465861,0,55:30.2,agi_bideveloper2,INSERT
25525220,DL,SLC,797,00:00.0,SLC,JFK,5,651,651,0,E,55:30.2,10882876|006|25525220|E,14469726,0,55:30.2,agi_bideveloper2,INSERT
67375571,DL,TPA,2093S,00:00.0,TPA,JFK,2,19.5,19.5,0,E,55:30.2,10885737|006|67375571|E,14470229,0,55:30.2,agi_bideveloper2,INSERT
46779692,AM,MIA,412,00:00.0,MEX,MIA,35,190.1,0,0,I,55:30.2,10882040|139|46779692|I-Import,14468309,0,55:30.2,agi_bideveloper2,INSERT
20118044,DL,JFK,169,00:00.0,BCN,JFK,0,0,4160,0,I,55:30.2,10880822|006|20118044|I-Import,14465862,0,55:30.2,agi_bideveloper2,INSERT
25525220,DL,JFK,797,00:00.0,SLC,JFK,0,0,0,0,I,55:30.2,10882876|006|25525220|I-Import,14469727,0,55:30.2,agi_bideveloper2,INSERT
67375571,DL,JFK,2093S,00:00.0,TPA,JFK,0,0,51.3,0,I,55:30.2,10885737|006|67375571|I-Import,14470230,0,55:30.2,agi_bideveloper2,INSERT
94833524,AM,MIA,412,00:00.0,MEX,MIA,7,175.4,0,0,I,55:30.2,10882041|139|94833524|I-Import,14468310,0,55:30.2,agi_bideveloper2,INSERT
20119024,DL,JFK,169,00:00.0,BCN,JFK,0,0,0,0,I,55:30.2,10880823|006|20119024|I-Import,14465863,0,55:30.2,agi_bideveloper2,INSERT
25525220,DL,SLC,797,00:00.0,SLC,JFK,1,130,130,0,E,55:30.2,10882877|006|25525220|E,14469728,0,55:30.2,agi_bideveloper2,INSERT
67309885,DL,TPA,2093S,00:00.0,TPA,JFK,5,31.8,31.8,0,E,55:30.2,10885738|006|67309885|E,14470231,0,55:30.2,agi_bideveloper2,INSERT
95037294,AM,MIA,412,00:00.0,MEX,MIA,1,15,0,0,I,55:30.2,10882042|139|95037294|I-Import,14468311,0,55:30.2,agi_bideveloper2,INSERT
20346723,DL,JFK,169,00:00.0,BCN,JFK,0,0,0,0,I,55:30.2,10880824|006|20346723|I-Import,14465864,0,55:30.2,agi_bideveloper2,INSERT
26185412,KE,ORD,38,00:00.0,ORD,ICN,1,969.8,969.8,0,E,55:30.2,10883369|180|26185412|E,14469334,0,55:30.2,agi_bideveloper2,INSERT
67309885,DL,JFK,2093S,00:00.0,TPA,JFK,0,0,0,0,I,55:30.2,10885738|006|67309885|T-Import,14470232,0,55:30.2,agi_bideveloper2,INSERT
95037250,AM,MIA,412,00:00.0,MEX,MIA,1,1,1525.5,0,I,55:30.2,10882043|139|95037250|I-Import,14468312,0,55:30.2,agi_bideveloper2,INSERT
18745705,DL,JFK,169,00:00.0,BCN,JFK,0,0,0,0,I,55:30.2,10880825|006|18745705|I-Import,14465865,0,55:30.2,agi_bideveloper2,INSERT
67454424,DL,JFK,732L,00:00.0,JFK,MIA,4,114.8,114.8,0,E,55:30.2,10883375|006|67454424|E,14469335,0,55:30.2,agi_bideveloper2,INSERT
67469566,DL,JFK,2378,00:00.0,ATL,JFK,0,0,0,0,I,55:30.2,10885740|006|67469566|I-Import,14470233,0,55:30.2,agi_bideveloper2,INSERT
95037261,AM,MIA,412,00:00.0,MEX,MIA,4,14,0,0,I,55:30.2,10882044|139|95037261|I-Import,14468313,0,55:30.2,agi_bideveloper2,INSERT
45172632,QT,MIA,4006,00:00.0,BOG,MIA,0,0,0,0,I,55:30.2,10880829|729|45172632|I-Import,14465866,0,55:30.2,agi_bideveloper2,INSERT
67454424,DL,MIA,732L,00:00.0,JFK,MIA,0,0,0,0,I,55:30.2,10883375|006|67454424|I-Import,14469336,0,55:30.2,agi_bideveloper2,INSERT
67500090,DL,JFK,2378,00:00.0,ATL,JFK,0,0,0,0,I,55:30.2,10885741|006|67500090|I-Import,14470234,0,55:30.2,agi_bideveloper2,INSERT
94833605,AM,MIA,412,00:00.0,MEX,MIA,4,105.4,0,0,I,55:30.2,10882045|139|94833605|I-Import,14468314,0,55:30.2,agi_bideveloper2,INSERT
45135926,QT,MIA,4006,00:00.0,BOG,MIA,0,0,0,0,I,55:30.2,10880830|729|45135926|I-Import,14465867,0,55:30.2,agi_bideveloper2,INSERT
67471950,DL,JFK,732L,00:00.0,JFK,MIA,21,181.4,181.4,0,E,55:30.2,10883376|006|67471950|E,14469337,0,55:30.2,agi_bideveloper2,INSERT
67501685,DL,JFK,2378,00:00.0,ATL,JFK,0,0,0,0,I,55:30.2,10885742|006|67501685|I-Import,14470235,0,55:30.2,agi_bideveloper2,INSERT
46791570,AM,MIA,412,00:00.0,MEX,MIA,9,27,0,0,I,55:30.2,10882046|139|46791570|I-Import,14468315,0,55:30.2,agi_bideveloper2,INSERT
45094361,QT,MIA,4006,00:00.0,BOG,MIA,0,0,0,0,I,55:30.2,10880831|729|45094361|I-Import,14465868,0,55:30.2,agi_bideveloper2,INSERT
67471950,DL,MIA,732L,00:00.0,JFK,MIA,0,0,326.2,0,I,55:30.2,10883376|006|67471950|I-Import,14469338,0,55:30.2,agi_bideveloper2,INSERT
67502013,DL,JFK,2378,00:00.0,ATL,JFK,0,0,1180.6,0,I,55:30.2,10885743|006|67502013|I-Import,14470236,0,55:30.2,agi_bideveloper2,INSERT
31041673,AV,MIA,450,00:00.0,MGA,MIA,0,0,295,0,I,55:30.2,10882050|202|31041673|I-Import,14468316,0,55:30.2,agi_bideveloper2,INSERT
45135915,QT,MIA,4006,00:00.0,BOG,MIA,0,0,0,0,I,55:30.2,10880832|729|45135915|I-Import,14465869,0,55:30.2,agi_bideveloper2,INSERT
73230205,RJ,ORD,264,00:00.0,ORD,AMM,1,0.9,0.9,0,E,55:30.2,10883378|512|73230205|E,14469339,0,55:30.2,agi_bideveloper2,INSERT
67505196,DL,JFK,2378,00:00.0,ATL,JFK,0,0,0,0,I,55:30.2,10885744|006|67505196|I-Import,14470237,0,55:30.2,agi_bideveloper2,INSERT
87696276,TK,MIA,78,00:00.0,MIA,IST,1,2,2,0,E,55:30.2,10882051|235|87696276|E,14468317,0,55:30.2,agi_bideveloper2,INSERT
45172665,QT,MIA,4006,00:00.0,BOG,MIA,0,0,0,0,I,55:30.2,10880833|729|45172665|I-Import,14465870,0,55:30.2,agi_bideveloper2,INSERT
73230275,RJ,ORD,264,00:00.0,ORD,AMM,1,10.4,10.4,0,E,55:30.2,10883379|512|73230275|E,14469340,0,55:30.2,agi_bideveloper2,INSERT
67416650,DL,JFK,2378,00:00.0,ATL,JFK,0,0,0,0,I,55:30.2,10885745|006|67416650|I-Import,14470238,0,55:30.2,agi_bideveloper2,INSERT
87696276,TK,IST,78,00:00.0,MIA,IST,0,0,0,0,I,55:30.2,10882051|235|87696276|T-Import,14468318,0,55:30.2,agi_bideveloper2,INSERT
6202416,OZ,ORD,242,00:00.0,ICN,ORD,86,3011,0,0,I,55:30.2,10878928|988|06202416|I-Import,14465871,0,55:30.2,agi_bideveloper2,INSERT
73230216,RJ,ORD,264,00:00.0,ORD,AMM,2,3.6,3.6,0,E,55:30.2,10883380|512|73230216|E,14469341,0,55:30.2,agi_bideveloper2,INSERT
67490511,DL,JFK,2378,00:00.0,ATL,JFK,0,0,0,0,I,55:30.2,10885746|006|67490511|I-Import,14470239,0,55:30.2,agi_bideveloper2,INSERT
67275751,DL,JFK,356,00:00.0,JFK,DFW,3,15.4,15.4,0,E,55:30.2,10882052|006|67275751|E,14468319,0,55:30.2,agi_bideveloper2,INSERT
6202405,OZ,ORD,242,00:00.0,ICN,ORD,116,2619,0,0,I,55:30.2,10878929|988|06202405|I-Import,14465872,0,55:30.2,agi_bideveloper2,INSERT
83450872,TK,MIA,78,00:00.0,MIA,IST,1,1,1,0,E,55:30.2,10883381|235|83450872|E,14469342,0,55:30.2,agi_bideveloper2,INSERT
67490544,DL,JFK,2378,00:00.0,ATL,JFK,0,0,0,0,I,55:30.2,10885747|006|67490544|T-Import,14470240,0,55:30.2,agi_bideveloper2,INSERT
87679255,TK,JFK,2,00:00.0,JFK,IST,32,517,517,0,E,55:30.2,10882053|235|87679255|E,14468320,0,55:30.2,agi_bideveloper2,INSERT
59673095,QF,ORD,7581,00:00.0,PVG,ORD,0,0,0,0,I,55:30.2,10878977|081|59673095|I-Import,14465873,0,55:30.2,agi_bideveloper2,INSERT
83450872,TK,IST,78,00:00.0,MIA,IST,0,0,0,0,I,55:30.2,10883381|235|83450872|T-Import,14469343,0,55:30.2,agi_bideveloper2,INSERT
67514565,DL,JFK,2378,00:00.0,ATL,JFK,0,0,0,0,I,55:30.2,10885748|006|67514565|I-Import,14470241,0,55:30.2,agi_bideveloper2,INSERT
87679255,TK,IST,2,00:00.0,JFK,IST,0,0,0,0,I,55:30.2,10882053|235|87679255|T-Import,14468321,0,55:30.2,agi_bideveloper2,INSERT
59673106,QF,ORD,7581,00:00.0,PVG,ORD,0,0,0,0,I,55:30.2,10878978|081|59673106|I-Import,14465874,0,55:30.2,agi_bideveloper2,INSERT
67453820,DL,MIA,1528S,00:00.0,MIA,JFK,11,178.3,178.3,0,E,55:30.2,10883386|006|67453820|E,14469344,0,55:30.2,agi_bideveloper2,INSERT
67514613,DL,JFK,2378,00:00.0,ATL,JFK,0,0,0,0,I,55:30.2,10885749|006|67514613|I-Import,14470242,0,55:30.2,agi_bideveloper2,INSERT
83575100,TK,DTW,206,00:00.0,DTW,IST,6,906.3,906.3,0,E,55:30.2,10882054|235|83575100|E,14468322,0,55:30.2,agi_bideveloper2,INSERT
59673110,QF,ORD,7581,00:00.0,PVG,ORD,0,0,0,0,I,55:30.2,10878979|081|59673110|I-Import,14465875,0,55:30.2,agi_bideveloper2,INSERT
67453820,DL,JFK,1528S,00:00.0,MIA,JFK,0,0,178.3,0,I,55:30.2,10883386|006|67453820|I-Import,14469345,0,55:30.2,agi_bideveloper2,INSERT
81434183,NZ,ORD,7520,00:00.0,ORD,SFO,1,46,46,0,E,55:30.2,10885752|086|81434183|E,14470243,0,55:30.2,agi_bideveloper2,INSERT
83575100,TK,IST,206,00:00.0,DTW,IST,0,0,0,0,I,55:30.2,10882054|235|83575100|T-Import,14468323,0,55:30.2,agi_bideveloper2,INSERT
59673154,QF,ORD,7581,00:00.0,PVG,ORD,0,0,0,0,I,55:30.2,10878980|081|59673154|I-Import,14465876,0,55:30.2,agi_bideveloper2,INSERT
19035144,BA,CVG,120,00:00.0,CVG,LHR,1,1028,1028,0,E,55:30.2,10883387|125|19035144|E,14469346,0,55:30.2,agi_bideveloper2,INSERT
81434172,NZ,ORD,7520,00:00.0,ORD,SFO,1,61,61,0,E,55:30.2,10885753|086|81434172|E,14470244,0,55:30.2,agi_bideveloper2,INSERT
83575100,TK,DTW,206,00:00.0,DTW,IST,6,906.3,906.3,0,E,55:30.2,10882055|235|83575100|E,14468324,0,55:30.2,agi_bideveloper2,INSERT
59676621,QF,ORD,7581,00:00.0,PVG,ORD,6,1548,0,0,I,55:30.2,10878981|081|59676621|I-Import,14465877,0,55:30.2,agi_bideveloper2,INSERT
4840696311,AC,ATL,7220,00:00.0,YYZ,ATL,0,0,0,0,I,55:30.2,10883395|HWB|4840696311|T-Import,14469347,0,55:30.2,agi_bideveloper2,INSERT
81276440,NZ,ORD,7520,00:00.0,ORD,SFO,4,438.1,438.1,0,E,55:30.2,10885754|086|81276440|E,14470245,0,55:30.2,agi_bideveloper2,INSERT
83575100,TK,IST,206,00:00.0,DTW,IST,0,0,0,0,I,55:30.2,10882055|235|83575100|T-Import,14468325,0,55:30.2,agi_bideveloper2,INSERT
59694681,QF,ORD,7581,00:00.0,PVG,ORD,12,679,0,0,I,55:30.2,10878982|081|59694681|I-Import,14465878,0,55:30.2,agi_bideveloper2,INSERT
67491885,DL,JFK,1035L,00:00.0,JFK,JAX,1,0.5,0.5,0,E,55:30.2,10883425|006|67491885|E,14469348,0,55:30.2,agi_bideveloper2,INSERT
81284534,NZ,ORD,7520,00:00.0,ORD,SFO,9,385,385,0,E,55:30.2,10885755|086|81284534|E,14470246,0,55:30.2,agi_bideveloper2,INSERT
67456130,DL,JFK,683,00:00.0,JFK,SAN,1,49,49,0,E,55:30.2,10882058|006|67456130|E,14468326,0,55:30.2,agi_bideveloper2,INSERT
59688171,QF,ORD,7581,00:00.0,PVG,ORD,6,502,0,0,I,55:30.2,10878983|081|59688171|I-Import,14465879,0,55:30.2,agi_bideveloper2,INSERT
19138534,BA,CVG,120,00:00.0,CVG,LHR,3,362,362,0,E,55:30.2,10883426|125|19138534|E,14469349,0,55:30.2,agi_bideveloper2,INSERT
81270243,NZ,ORD,7520,00:00.0,ORD,SFO,4,165,165,0,E,55:30.2,10885756|086|81270243|E,14470247,0,55:30.2,agi_bideveloper2,INSERT
67454726,DL,JFK,683,00:00.0,JFK,SAN,1,49,49,0,E,55:30.2,10882059|006|67454726|E,14468327,0,55:30.2,agi_bideveloper2,INSERT
59688204,QF,ORD,7581,00:00.0,PVG,ORD,1,788,0,0,I,55:30.2,10878984|081|59688204|I-Import,14465880,0,55:30.2,agi_bideveloper2,INSERT
34385411,QR,ORD,8101,00:00.0,AMS,ORD,0,0,0,0,I,55:30.2,10883892|157|34385411|I-Import,14469350,0,55:30.2,agi_bideveloper2,INSERT
81436320,NZ,ORD,7520,00:00.0,ORD,SFO,12,69.4,69.4,0,E,55:30.2,10885757|086|81436320|E,14470248,0,55:30.2,agi_bideveloper2,INSERT
55995041,DL,JFK,683,00:00.0,JFK,SAN,11,60,60,0,E,55:30.2,10882060|006|55995041|E,14468328,0,55:30.2,agi_bideveloper2,INSERT
59688230,QF,ORD,7581,00:00.0,PVG,ORD,7,1426,0,0,I,55:30.2,10878985|081|59688230|I-Import,14465881,0,55:30.2,agi_bideveloper2,INSERT
4082691,QR,AMS,8101,00:00.0,AMS,ORD,1,4,4,0,E,55:30.2,10883893|157|04082691|E,14469351,0,55:30.2,agi_bideveloper2,INSERT
81434426,NZ,ORD,7520,00:00.0,ORD,SFO,19,1157,1157,0,E,55:30.2,10885758|086|81434426|E,14470249,0,55:30.2,agi_bideveloper2,INSERT
18603852,DL,JFK,683,00:00.0,JFK,SAN,2,34.5,34.5,0,E,55:30.2,10882061|006|18603852|E,14468329,0,55:30.2,agi_bideveloper2,INSERT
59688241,QF,ORD,7581,00:00.0,PVG,ORD,4,846,0,0,I,55:30.2,10878986|081|59688241|I-Import,14465882,0,55:30.2,agi_bideveloper2,INSERT
4082691,QR,ORD,8101,00:00.0,AMS,ORD,0,0,0,0,I,55:30.2,10883893|157|04082691|I-Import,14469352,0,55:30.2,agi_bideveloper2,INSERT
81291991,NZ,ORD,7520,00:00.0,ORD,SFO,2,488,488,0,E,55:30.2,10885759|086|81291991|E,14470250,0,55:30.2,agi_bideveloper2,INSERT
67484583,DL,JFK,683,00:00.0,JFK,SAN,1,2.3,2.3,0,E,55:30.2,10882062|006|67484583|E,14468330,0,55:30.2,agi_bideveloper2,INSERT
59673084,QF,ORD,7581,00:00.0,PVG,ORD,1,90,0,0,I,55:30.2,10878987|081|59673084|I-Import,14465883,0,55:30.2,agi_bideveloper2,INSERT
34385433,QR,AMS,8101,00:00.0,AMS,ORD,1,264,264,0,E,55:30.2,10883894|157|34385433|E,14469353,0,55:30.2,agi_bideveloper2,INSERT
81263313,NZ,ORD,7520,00:00.0,ORD,SFO,2,201,201,0,E,55:30.2,10885760|086|81263313|E,14470251,0,55:30.2,agi_bideveloper2,INSERT
67456185,DL,JFK,683,00:00.0,JFK,SAN,2,95.3,95.3,0,E,55:30.2,10882063|006|67456185|E,14468331,0,55:30.2,agi_bideveloper2,INSERT
59673095,QF,ORD,7581,00:00.0,PVG,ORD,2,22,0,0,I,55:30.2,10878988|081|59673095|I-Import,14465884,0,55:30.2,agi_bideveloper2,INSERT
34385433,QR,ORD,8101,00:00.0,AMS,ORD,0,0,0,0,I,55:30.2,10883894|157|34385433|I-Import,14469354,0,55:30.2,agi_bideveloper2,INSERT
81202634,NZ,ORD,7520,00:00.0,ORD,SFO,1,126,126,0,E,55:30.2,10885761|086|81202634|E,14470252,0,55:30.2,agi_bideveloper2,INSERT
79446463,LA,JFK,2691,00:00.0,JFK,LIM,4,617.8,617.8,0,E,55:30.2,10882064|160|79446463|E,14468332,0,55:30.2,agi_bideveloper2,INSERT
